计费帐户ID (BillingAccountId),计费帐户名称 (BillingAccountName),计费周期开始日期 (BillingPeriodStartDate),计费周期结束日期 (BillingPeriodEndDate),计费对象信息ID (BillingProfileId),计费对象信息名称 (BillingProfileName),帐户所有者ID (AccountOwnerId),帐户名 (AccountName),订阅ID (SubscriptionId),订阅名称 (SubscriptionName),日期 (Date),产品 (Product),商品编号 (PartNumber),计量ID (MeterId),服务系列 (ServiceFamily),计量类别 (MeterCategory),计量子类别 (MeterSubCategory),计量区域 (MeterRegion),计量名称 (MeterName),数量 (Quantity),有效价格 (EffectivePrice),成本 (Cost),单位价格 (UnitPrice),计费货币 (BillingCurrency),资源位置 (ResourceLocation),可用性区域 (AvailabilityZone),已使用的服务 (ConsumedService),资源ID (ResourceId),资源名称 (ResourceName),服务信息1 (ServiceInfo1),服务信息2 (ServiceInfo2),其他信息 (AdditionalInfo),标记 (Tags),发票科目ID (InvoiceSectionId),发票科目 (InvoiceSection),成本中心 (CostCenter),度量单位 (UnitOfMeasure),资源组 (ResourceGroup),预留ID (ReservationId),预留名称 (ReservationName),产品订单ID (ProductOrderId),产品订单名称 (ProductOrderName),产品/服务ID (OfferId),IsAzureCreditEligible (IsAzureCreditEligible),术语 (Term),发布者名称 (PublisherName),计划名称 (PlanName),费用类型 (ChargeType),频率 (Frequency),发布者类型 (PublisherType),PayGPrice (PayGPrice),PricingModel (PricingModel),CostAllocationRuleName (CostAllocationRuleName),benefitId (benefitId),benefitName (benefitName)
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/16/2025,Azure OpenAI - gpt-4-turbo128K Outp-glbl Tokens - US East,AAR-35913,d620896c-bb1d-56ce-a78a-5d2f97a17652,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4-turbo128K Outp-glbl Tokens,195.24,0.21994,42.9410856,0.21994,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Outp-glbl,Usage,UsageBased,Azure,0.21994,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,cl@xuannatech.onmicrosoft.com,上海泫拿科技有限公司,13e0be24-35ac-492c-bf7c-d364e69c3a6a,订阅 1,02/18/2025,Azure OpenAI - gpt 4o mini 0718 cached Inp glbl Tokens - US East 2,AAS-22262,f4b6c31e-baf4-5fbe-b3e1-c6bf31f1a3df,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt 4o mini 0718 cached Inp glbl Tokens,36945.79200000001,0.00054985,20.3146437312,0.0005499,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/13e0be24-35ac-492c-bf7c-d364e69c3a6a/resourceGroups/ai/providers/Microsoft.CognitiveServices/accounts/4o-mini-east-us-2,4o-mini-east-us-2,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,ai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o mini 0718 cached Inp glbl,Usage,UsageBased,Azure,0.00054985,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,cl@xuannatech.onmicrosoft.com,上海泫拿科技有限公司,13e0be24-35ac-492c-bf7c-d364e69c3a6a,订阅 1,02/16/2025,Azure OpenAI - gpt-4o-mini-0718-Outp-glbl Tokens - US East 2,AAR-77779,5ed304ac-5888-55fb-baa2-8780d3698f81,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4o-mini-0718-Outp-glbl Tokens,19453.202,0.0043988,85.5707449576,0.0043988,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/13e0be24-35ac-492c-bf7c-d364e69c3a6a/resourceGroups/ai/providers/Microsoft.CognitiveServices/accounts/4o-mini-east-us-2,4o-mini-east-us-2,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,ai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4o-mini-0718-Outp-glbl,Usage,UsageBased,Azure,0.0043988,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,cl@xuannatech.onmicrosoft.com,上海泫拿科技有限公司,13e0be24-35ac-492c-bf7c-d364e69c3a6a,订阅 1,02/16/2025,Azure OpenAI - gpt 4o mini 0718 cached Inp glbl Tokens - US East 2,AAS-22262,f4b6c31e-baf4-5fbe-b3e1-c6bf31f1a3df,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt 4o mini 0718 cached Inp glbl Tokens,7944.448,0.00054985,4.3682547328,0.0005499,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/13e0be24-35ac-492c-bf7c-d364e69c3a6a/resourceGroups/ai/providers/Microsoft.CognitiveServices/accounts/4o-mini-east-us-2,4o-mini-east-us-2,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,ai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o mini 0718 cached Inp glbl,Usage,UsageBased,Azure,0.00054985,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,cl@xuannatech.onmicrosoft.com,上海泫拿科技有限公司,13e0be24-35ac-492c-bf7c-d364e69c3a6a,订阅 1,02/15/2025,Azure OpenAI - gpt 4o mini 0718 cached Inp glbl Tokens - US East 2,AAS-22262,f4b6c31e-baf4-5fbe-b3e1-c6bf31f1a3df,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt 4o mini 0718 cached Inp glbl Tokens,1505.2799999999995,0.00054985,0.827678208,0.0005499,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/13e0be24-35ac-492c-bf7c-d364e69c3a6a/resourceGroups/ai/providers/Microsoft.CognitiveServices/accounts/4o-mini-east-us-2,4o-mini-east-us-2,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,ai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o mini 0718 cached Inp glbl,Usage,UsageBased,Azure,0.00054985,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,cl@xuannatech.onmicrosoft.com,上海泫拿科技有限公司,13e0be24-35ac-492c-bf7c-d364e69c3a6a,订阅 1,02/21/2025,Azure OpenAI - gpt-4o-mini-0718-Inp-glbl Tokens - US East 2,AAR-77863,d11e204d-d190-546c-9927-f9887ce16ed2,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4o-mini-0718-Inp-glbl Tokens,190589.843,0.0010997,209.5916503471,0.0010997,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/13e0be24-35ac-492c-bf7c-d364e69c3a6a/resourceGroups/ai/providers/Microsoft.CognitiveServices/accounts/4o-mini-east-us-2,4o-mini-east-us-2,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,ai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4o-mini-0718-Inp-glbl,Usage,UsageBased,Azure,0.0010997,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,cl@xuannatech.onmicrosoft.com,上海泫拿科技有限公司,13e0be24-35ac-492c-bf7c-d364e69c3a6a,订阅 1,02/19/2025,Azure OpenAI - gpt-4o-mini-0718-Outp-glbl Tokens - US East 2,AAR-77779,5ed304ac-5888-55fb-baa2-8780d3698f81,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4o-mini-0718-Outp-glbl Tokens,101343.451,0.0043988,445.7895722588,0.0043988,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/13e0be24-35ac-492c-bf7c-d364e69c3a6a/resourceGroups/ai/providers/Microsoft.CognitiveServices/accounts/4o-mini-east-us-2,4o-mini-east-us-2,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,ai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4o-mini-0718-Outp-glbl,Usage,UsageBased,Azure,0.0043988,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,cl@xuannatech.onmicrosoft.com,上海泫拿科技有限公司,13e0be24-35ac-492c-bf7c-d364e69c3a6a,订阅 1,02/15/2025,Azure OpenAI - gpt-4o-mini-0718-Outp-glbl Tokens - US East 2,AAR-77779,5ed304ac-5888-55fb-baa2-8780d3698f81,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4o-mini-0718-Outp-glbl Tokens,16799.269,0.0043988,73.8966244772,0.0043988,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/13e0be24-35ac-492c-bf7c-d364e69c3a6a/resourceGroups/ai/providers/Microsoft.CognitiveServices/accounts/4o-mini-east-us-2,4o-mini-east-us-2,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,ai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4o-mini-0718-Outp-glbl,Usage,UsageBased,Azure,0.0043988,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,yixuan@technology05.onmicrosoft.com,芜湖益炫网络科技有限公司,b9b784f3-0d6f-438a-bdc1-61cfc4c3e3be,AI,02/19/2025,Azure OpenAI - gpt-4o-mini-0718-Outp-glbl Tokens - US East 2,AAR-77779,5ed304ac-5888-55fb-baa2-8780d3698f81,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4o-mini-0718-Outp-glbl Tokens,0.01,0.0043988,0.000043988,0.0043988,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/b9b784f3-0d6f-438a-bdc1-61cfc4c3e3be/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eworld-openai-gpt,eworld-openai-gpt,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4o-mini-0718-Outp-glbl,Usage,UsageBased,Azure,0.0043988,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,yixuan@technology05.onmicrosoft.com,芜湖益炫网络科技有限公司,b9b784f3-0d6f-438a-bdc1-61cfc4c3e3be,AI,02/17/2025,Azure OpenAI - gpt-4o-mini-0718-Outp-glbl Tokens - US East 2,AAR-77779,5ed304ac-5888-55fb-baa2-8780d3698f81,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4o-mini-0718-Outp-glbl Tokens,0.7340000000000001,0.0043988,0.0032287192,0.0043988,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/b9b784f3-0d6f-438a-bdc1-61cfc4c3e3be/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eworld-openai-gpt,eworld-openai-gpt,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4o-mini-0718-Outp-glbl,Usage,UsageBased,Azure,0.0043988,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/27/2025,Azure OpenAI - embedding-ada-regional Tokens - US East,AAP-91313,1a34a3f9-0cdc-5a00-b45d-c6bc27b1b28a,Compute,Cognitive Services,Azure OpenAI,Virginia,embedding-ada-regional Tokens,68.51200000000001,0.0006852,0.0469444224,0.0006852,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm-embedding""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,embedding-ada-regional,Usage,UsageBased,Azure,0.0007331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/27/2025,Azure OpenAI - gpt-4-turbo128K Inp-glbl Tokens - FR Central,AAR-37050,f2ea3e4b-b16d-5677-9806-a1efc847ea8a,Compute,Cognitive Services,Azure OpenAI,FR Central,gpt-4-turbo128K Inp-glbl Tokens,1504.6560000000002,0.07331,110.30633136,0.07331,CNY,francecentral,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-france-central-gpt,dora-france-central-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Inp-glbl,Usage,UsageBased,Azure,0.07331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/25/2025,Azure OpenAI - gpt 4o 0513 Input global Tokens - US West,AAR-76983,7ae9c2ff-43c6-5fe0-b052-b77216263d29,Compute,Cognitive Services,Azure OpenAI,California,gpt 4o 0513 Input global Tokens,110.69699999999999,0.036657,4.057819929,0.036657,CNY,WestUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-west-us-gpt,dora-west-us-gpt,,,,"""deployment"": ""ssq""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o 0513 Input global,Usage,UsageBased,Azure,0.036657,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/26/2025,Azure OpenAI - gpt-4-turbo128K Outp-glbl Tokens - FR Central,AAR-37229,c3df8629-3e1e-5aae-8b6b-4cf8ded33fab,Compute,Cognitive Services,Azure OpenAI,FR Central,gpt-4-turbo128K Outp-glbl Tokens,62.957000000000015,0.21994,13.84676258,0.21994,CNY,francecentral,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-france-central-gpt,dora-france-central-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Outp-glbl,Usage,UsageBased,Azure,0.21994,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/28/2025,Azure OpenAI - gpt-4-turbo128K Inp-glbl Tokens - FR Central,AAR-37050,f2ea3e4b-b16d-5677-9806-a1efc847ea8a,Compute,Cognitive Services,Azure OpenAI,FR Central,gpt-4-turbo128K Inp-glbl Tokens,1161.085,0.07331,85.11914135,0.07331,CNY,francecentral,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-france-central-gpt,dora-france-central-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Inp-glbl,Usage,UsageBased,Azure,0.07331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/22/2025,Azure OpenAI - gpt-4-turbo128K Outp-glbl Tokens - US East,AAR-35913,d620896c-bb1d-56ce-a78a-5d2f97a17652,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4-turbo128K Outp-glbl Tokens,227.40099999999998,0.21994,50.01457594,0.21994,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Outp-glbl,Usage,UsageBased,Azure,0.21994,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/28/2025,Azure OpenAI - embedding-ada-regional Tokens - US East,AAP-91313,1a34a3f9-0cdc-5a00-b45d-c6bc27b1b28a,Compute,Cognitive Services,Azure OpenAI,Virginia,embedding-ada-regional Tokens,59.908,0.0006852,0.0410489616,0.0006852,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm-embedding""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,embedding-ada-regional,Usage,UsageBased,Azure,0.0007331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/28/2025,Azure OpenAI - gpt 4o 0513 Input global Tokens - US West,AAR-76983,7ae9c2ff-43c6-5fe0-b052-b77216263d29,Compute,Cognitive Services,Azure OpenAI,California,gpt 4o 0513 Input global Tokens,1.696,0.036657,0.062170272,0.036657,CNY,WestUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-west-us-gpt,dora-west-us-gpt,,,,"""deployment"": ""ssq""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o 0513 Input global,Usage,UsageBased,Azure,0.036657,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/24/2025,Azure OpenAI - gpt-4-turbo128K Inp-glbl Tokens - FR Central,AAR-37050,f2ea3e4b-b16d-5677-9806-a1efc847ea8a,Compute,Cognitive Services,Azure OpenAI,FR Central,gpt-4-turbo128K Inp-glbl Tokens,1930.8899999999999,0.07331,141.5535459,0.07331,CNY,francecentral,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-france-central-gpt,dora-france-central-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Inp-glbl,Usage,UsageBased,Azure,0.07331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/28/2025,Azure OpenAI - gpt 4o 0513 Output global Tokens - US West,AAR-76970,dec0b063-9d28-5cd4-92e5-a435d86b3abc,Compute,Cognitive Services,Azure OpenAI,California,gpt 4o 0513 Output global Tokens,0.204,0.10997,0.02243388,0.10997,CNY,WestUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-west-us-gpt,dora-west-us-gpt,,,,"""deployment"": ""ssq""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o 0513 Output global,Usage,UsageBased,Azure,0.10997,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/27/2025,Azure OpenAI - gpt 4o 0513 Input global Tokens - US West,AAR-76983,7ae9c2ff-43c6-5fe0-b052-b77216263d29,Compute,Cognitive Services,Azure OpenAI,California,gpt 4o 0513 Input global Tokens,101.31000000000002,0.036657,3.71372067,0.036657,CNY,WestUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-west-us-gpt,dora-west-us-gpt,,,,"""deployment"": ""ssq""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o 0513 Input global,Usage,UsageBased,Azure,0.036657,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,cl@xuannatech.onmicrosoft.com,上海泫拿科技有限公司,13e0be24-35ac-492c-bf7c-d364e69c3a6a,订阅 1,02/28/2025,Azure OpenAI - gpt-4o-mini-0718-Outp-glbl Tokens - US East 2,AAR-77779,5ed304ac-5888-55fb-baa2-8780d3698f81,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt-4o-mini-0718-Outp-glbl Tokens,163878.10000000003,0.0043988,720.86698628,0.0043988,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/13e0be24-35ac-492c-bf7c-d364e69c3a6a/resourceGroups/ai/providers/Microsoft.CognitiveServices/accounts/4o-mini-east-us-2,4o-mini-east-us-2,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,ai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4o-mini-0718-Outp-glbl,Usage,UsageBased,Azure,0.0043988,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,cl@xuannatech.onmicrosoft.com,上海泫拿科技有限公司,13e0be24-35ac-492c-bf7c-d364e69c3a6a,订阅 1,02/28/2025,Azure OpenAI - gpt 4o mini 0718 cached Inp glbl Tokens - US East 2,AAS-22262,f4b6c31e-baf4-5fbe-b3e1-c6bf31f1a3df,Compute,Cognitive Services,Azure OpenAI,Virginia,gpt 4o mini 0718 cached Inp glbl Tokens,27628.288,0.00054985,15.1914141568,0.0005499,CNY,EastUS2,,Microsoft.CognitiveServices,/subscriptions/13e0be24-35ac-492c-bf7c-d364e69c3a6a/resourceGroups/ai/providers/Microsoft.CognitiveServices/accounts/4o-mini-east-us-2,4o-mini-east-us-2,,,,"""deployment"": ""gpt-4o-mini""",198711,广州越光信息科技有限公司,,1K,ai,,,,,MS-AZR-0017P,True,,Microsoft,gpt 4o mini 0718 cached Inp glbl,Usage,UsageBased,Azure,0.00054985,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/25/2025,Azure OpenAI - embedding-ada-regional Tokens - US East,AAP-91313,1a34a3f9-0cdc-5a00-b45d-c6bc27b1b28a,Compute,Cognitive Services,Azure OpenAI,Virginia,embedding-ada-regional Tokens,59.14600000000001,0.0006852,0.0405268392,0.0006852,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm-embedding""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,embedding-ada-regional,Usage,UsageBased,Azure,0.0007331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/25/2025,Azure OpenAI - gpt-4-turbo128K Inp-glbl Tokens - FR Central,AAR-37050,f2ea3e4b-b16d-5677-9806-a1efc847ea8a,Compute,Cognitive Services,Azure OpenAI,FR Central,gpt-4-turbo128K Inp-glbl Tokens,1710.0559999999998,0.07331,125.36420536,0.07331,CNY,francecentral,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-france-central-gpt,dora-france-central-gpt,,,,"""deployment"": ""cscrm""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,gpt-4-turbo128K Inp-glbl,Usage,UsageBased,Azure,0.07331,OnDemand,,,
81385508,北京神州数码云计算有限公司,02/01/2025,02/28/2025,81385508,北京神州数码云计算有限公司,ai@yunyan01.onmicrosoft.com,深圳市云燕信息技术有限公司,e17f5dd4-8666-477e-9b7d-de1737ea90e9,ai,02/24/2025,Azure OpenAI - embedding-ada-regional Tokens - US East,AAP-91313,1a34a3f9-0cdc-5a00-b45d-c6bc27b1b28a,Compute,Cognitive Services,Azure OpenAI,Virginia,embedding-ada-regional Tokens,19.164999999999996,0.0006852,0.013131858,0.0006852,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/e17f5dd4-8666-477e-9b7d-de1737ea90e9/resourceGroups/openai/providers/Microsoft.CognitiveServices/accounts/dora-east-us-gpt,dora-east-us-gpt,,,,"""deployment"": ""cscrm-embedding""",198711,广州越光信息科技有限公司,,1K,openai,,,,,MS-AZR-0017P,True,,Microsoft,embedding-ada-regional,Usage,UsageBased,Azure,0.0007331,OnDemand,,,
